index,date,formatted date,grid,plot,Tree tag,gps tag,gps used,side,zone,fixed area,Species,fixed ht cm,Diameter 1,Diameter 2,Diameter 3,Diameter 4,Diameter 5,# Stems,Breaking,Age,Resprout,strip Circumference,Additive circumferance,area <3m stripped,Age strip,Bark Regrowth,Borers,Fire,Toppled,Resprout,Ele?,Alive,data entered bY
709,30/05/18,30-May-18,5,42,469,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,170,2.67,1.51,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
700,30/05/18,30-May-18,5,42,659,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,45,0.38,0.31,0.86,0.68,0.42,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
705,30/05/18,30-May-18,5,42,634,NA,NA,A ,1,0 to 2,Gymnosporia senegalensis,80,1.6,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Sbo
844,5/30/2018,30-May-18,5,42,463,NA,NA,B,1,0 to 2,Ehrethia rigidia,10,0.1,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
857,5/30/2018,30-May-18,5,42,OTS 1425,NA,NA,B,1,0 to 2,Ehrethia rigidia,20,0.2,0.1,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
843,5/30/2018,30-May-18,5,42,462,NA,NA,B,1,0 to 2,Ehrethia rigidia,15,0.3,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
842,5/30/2018,30-May-18,5,42,461,NA,NA,B,1,0 to 2,Ehrethia rigidia,20,0.3,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
855,5/30/2018,30-May-18,5,42,OTS 1422,NA,NA,B,1,0 to 2,Ehrethia rigidia,25,0.3,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
841,5/30/2018,30-May-18,5,42,460,NA,NA,B,1,0 to 2,Ehrethia rigidia,20,0.4,0.2,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
840,5/30/2018,30-May-18,5,42,459,NA,NA,B,1,0 to 2,Ehrethia rigidia,25,0.4,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
859,5/30/2018,30-May-18,5,42,OTS 1421,NA,NA,B,1,0 to 2,Senegalia nigrescens,25,0.4,0.2,0.2,0.4,0.1,5,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
836,5/30/2018,30-May-18,5,42,455,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,20,0.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
837,5/30/2018,30-May-18,5,42,456,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,25,0.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
838,5/30/2018,30-May-18,5,42,457,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,25,0.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
845,5/30/2018,30-May-18,5,42,464,NA,NA,B,1,0 to 2,Ehrethia rigidia,30,0.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
846,5/30/2018,30-May-18,5,42,465,NA,NA,B,1,0 to 2,Ehrethia rigidia,30,0.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
858,5/30/2018,30-May-18,5,42,OTS 1426,NA,NA,B,1,0 to 2,Ehrethia rigidia,35,0.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
833,5/30/2018,30-May-18,5,42,452,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,130,0.5,1.5,1.0,2.5,0.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
851,5/30/2018,30-May-18,5,42,468,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,50,0.6,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
839,5/30/2018,30-May-18,5,42,458,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,40,0.7,0.5,0.5,0.6,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
835,5/30/2018,30-May-18,5,42,454,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,55,0.8,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
852,5/30/2018,30-May-18,5,42,466,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,145,1.2,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
834,5/30/2018,30-May-18,5,42,453,NA,NA,B,1,0 to 2,Ormocarpum trichocarpum,100,1.3,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
847,5/30/2018,30-May-18,5,42,TSS,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,120,1.4,1.3,0.9,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
861,5/30/2018,30-May-18,5,42,OTS 1420,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,95,1.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
860,5/30/2018,30-May-18,5,42,OTS 1423,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,145,1.5,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
862,5/30/2018,30-May-18,5,42,OTS 1671,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,80,1.7,0.5,0.8,0.4,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
848,5/30/2018,30-May-18,5,42,OTS AN 441,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,140,1.7,0.7,0.8,0.5,0.6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
856,5/30/2018,30-May-18,5,42,OTS PV1,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,160,1.7,1.5,0.7,1.0,0.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
850,5/30/2018,30-May-18,5,42,OTS 1X29,NA,NA,B,1,0 to 2,Senegalia nigrescens,90,1.8,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
854,5/30/2018,30-May-18,5,42,467,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,150,1.9,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
853,5/30/2018,30-May-18,5,42,OTS 1428,NA,NA,B,1,0 to 2,Senegalia nigrescens,140,2.0,1.8,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
849,5/30/2018,30-May-18,5,42,OTS PV1,NA,NA,B,1,0 to 2,Gymnosporia senegalensis,150,2.4,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
865,5/30/2018,30-May-18,5,42,OTS 1677,NA,NA,B,2,0 to 2,Senegalia nigrescens,35,0.1,0.1,0.1,0.1,-,4,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
876,5/30/2018,30-May-18,5,42,1310,NA,NA,B,2,0 to 2,Ehrethia rigidia,20,0.3,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
873,5/30/2018,30-May-18,5,42,1307,NA,NA,B,2,0 to 2,Ehrethia rigidia,25,0.3,0.2,0.2,0.2,0.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
875,5/30/2018,30-May-18,5,42,1309,NA,NA,B,2,0 to 2,Ehrethia rigidia,30,0.3,0.4,0.3,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
874,5/30/2018,30-May-18,5,42,1308,NA,NA,B,2,0 to 2,Ehrethia rigidia,20,0.4,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
872,5/30/2018,30-May-18,5,42,1306,NA,NA,B,2,0 to 2,Senegalia nigrescens,35,0.7,0.5,0.5,0.4,-,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
867,5/30/2018,30-May-18,5,42,1301,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,75,1.0,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
870,5/30/2018,30-May-18,5,42,1304,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,70,1.2,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
869,5/30/2018,30-May-18,5,42,1303,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,130,1.2,0.7,0.8,0.3,1.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
871,5/30/2018,30-May-18,5,42,1305,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,75,1.4,0.5,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
863,5/30/2018,30-May-18,5,42,OTS 1672,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,125,1.8,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
866,5/30/2018,30-May-18,5,42,OTS 1688,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,120,2.0,0.8,0.5,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
868,5/30/2018,30-May-18,5,42,1302,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,140,2.4,1.2,0.5,1.5,0.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
864,5/30/2018,30-May-18,5,42,OTS 1676,NA,NA,B,2,0 to 2,Gymnosporia senegalensis,180,2.6,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
879,5/30/2018,30-May-18,5,42,1313,NA,NA,B,3,0 to 2,Ehrethia rigidia,20,0.3,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
878,5/30/2018,30-May-18,5,42,1312,NA,NA,B,3,0 to 2,Ehrethia rigidia,35,0.4,0.5,0.4,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
877,5/30/2018,30-May-18,5,42,1311,NA,NA,B,3,0 to 2,Ehrethia rigidia,40,0.4,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
881,5/30/2018,30-May-18,5,42,1315,NA,NA,B,3,0 to 2,Senegalia nigrescens,35,0.6,0.4,0.5,0.3,0.3,13,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
880,5/30/2018,30-May-18,5,42,1314,NA,NA,B,3,0 to 2,Senegalia nigrescens,190,4.0,5.2,,-,-,2,20,Old,Y,40,NA,10,Old,0,0,0,N,N,N,Y,Mel
882,5/30/2018,30-May-18,5,42,1316,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,20,0.4,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
884,5/30/2018,30-May-18,5,42,1318,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,95,0.4,0.7,0.9,0.9,0.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
883,5/30/2018,30-May-18,5,42,1317,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,80,0.8,0.4,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
885,5/30/2018,30-May-18,5,42,1319,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,140,1.8,2.2,2.2,-,-,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
886,5/30/2018,30-May-18,5,42,1320,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,120,2.3,1.5,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
888,5/30/2018,30-May-18,5,42,1322,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,130,2.3,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
889,5/30/2018,30-May-18,5,42,1323,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,110,2.7,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
890,5/30/2018,30-May-18,5,42,1324,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,140,2.7,-,-,-,-,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
887,5/30/2018,30-May-18,5,42,1321,NA,NA,B,4,0 to 2,Gymnosporia senegalensis,180,3.2,1.5,-,-,-,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Mel
729,30/05/18,30-May-18,5,42,1633,NA,NA,A,1,2 to 10,Senegalia nigrescens,200.00,3.11,6.3,0,0,0,2,20,Old ,N,0,0,0,NA,0,0,0,N,N,N,Y,Sbo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
