date,grid,plot,zone,side,fixed_area,height,num_stems,stem_1_diam,stem_2_diam,stem_3_diam,stem_4_diam,stem_5_diam,canopy_breakage,breakage_age,breakage_resprout,circum,add_circum,bark_stripped,strip_age,bark_regrow,borer,fire,toppled,toppled_resprout,elephant_damage,alive,notes,data_collector,scribe,total_basal_area,season,location,tag,spcode
23-May-2013,1,2,2,A,<2,40,1,0.913,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.654683562,mj13,K,NA,EHRI
23-May-2013,1,2,2,A,<2,40,1,0.928,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.676372332,mj13,K,NA,EHRI
23-May-2013,1,2,2,A,<2,40,9,0.498,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.194781886,mj13,K,NA,EHRI
23-May-2013,1,2,2,A,<2,40,1,0.354,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.098422956,mj13,K,NA,EHRI
23-May-2013,1,2,2,A,<2,40,1,0.546,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.234139759,mj13,K,NA,EHRI
23-May-2013,1,2,2,A,<2,40,1,0.463,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.168365019,mj13,K,NA,EHRI
23-May-2013,1,2,2,A,<2,40,2,0.546,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.234139759,mj13,K,NA,EHRI
23-May-2013,1,2,2,A,<2,45,3,0.445,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.155528471,mj13,K,NA,EHRI
23-May-2013,1,2,2,A,<2,50,1,0.89,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.622113885,mj13,K,NA,EHRI
23-May-2013,1,2,2,B,<2,20,1,0.4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Valli,Audrey,0.12566370599999999,mj13,K,NA,EHRI
23-May-2013,1,2,2,B,<2,25,3,0.5,0.4,0.3,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Valli,Audrey,0.7696902,mj13,K,NA,EHRI
23-May-2013,1,2,2,B,<2,30,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Valli,Audrey,0.070685835,mj13,K,NA,EHRI
23-May-2013,1,2,2,B,<2,30,1,0.4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Valli,Audrey,0.12566370599999999,mj13,K,NA,EHRI
23-May-2013,1,2,2,B,<2,40,1,0.4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Valli,Audrey,0.12566370599999999,mj13,K,NA,ORTR
23-May-2013,1,2,2,B,<2,50,1,0.6,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Valli,Audrey,0.282743339,mj13,K,NA,ORTR
23-May-2013,1,2,3,B,<2,40,2,0.3,0.2,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Valli,Audrey,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,2,3,B,<2,80,3,0.7,0.5,0.3,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Valli,Audrey,1.240929098,mj13,K,NA,FLVI
23-May-2013,1,2,4,A,<2,60,5,0.335,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.088141309,mj13,K,NA,EHRI
23-May-2013,1,2,4,A,<2,65,2,0.334,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.087615878,mj13,K,NA,EHRI
23-May-2013,1,2,4,A,<2,65,2,0.585,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.268782886,mj13,K,NA,EHRI
23-May-2013,1,2,4,A,<2,100,4,1.071,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.900883895,mj13,K,NA,FLVI
23-May-2013,1,2,4,A,<2,50,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.196349541,mj13,K,NA,GYSE
23-May-2013,1,2,4,A,<2,55,3,0.775,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.471729772,mj13,K,NA,GYSE
23-May-2013,1,2,4,A,<2,65,1,0.72,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,N,NA,Karen and Vellie,Peter,0.407150408,mj13,K,NA,GYSE
23-May-2013,1,2,4,A,<2,75,3,1.875,NA,NA,NA,NA,100,NA,NA,0,0,0,NA,0,0,0,Y,N,NA,Y,NA,Karen and Vellie,Peter,2.761165418,mj13,K,NA,GYSE
23-May-2013,1,2,4,A,<2,105,1,1.225,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,1.178588119,mj13,K,NA,GYSE
23-May-2013,1,2,4,B,<2,45,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Cori & Valli,Audrey,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,2,4,B,<2,40,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Cori & Valli,Audrey,0.031415927,mj13,K,NA,GYSE
23-May-2013,1,2,4,B,<2,80,3,2,1.2,0.5,NA,NA,30,N,Y,0,0,0,NA,0,0,0,N,NA,N,Y,Burnt,Cori & Valli,Audrey,7.861835616,mj13,K,NA,GYSE
23-May-2013,1,2,4,B,<2,140,1,3,NA,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,N,Y,Burnt,Cori & Valli,Audrey,7.068583471,mj13,K,NA,GYSE
23-May-2013,1,2,5,A,<2,75,1,0.445,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.155528471,mj13,K,NA,EHRI
23-May-2013,1,2,5,A,<2,120,7,1.229,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,1.186297587,mj13,K,NA,FLVI
23-May-2013,1,2,5,B,<2,65,2,0.415,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.135265199,mj13,K,NA,DICI
23-May-2013,1,2,5,B,<2,30,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Cori & Valli,Audrey,0.031415927,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,30,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Cori & Valli,Audrey,0.031415927,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,35,1,0.22,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.038013271,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,38,1,0.292,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.066966189,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,40,1,0.319,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.079922903,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,40,1,0.493,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.190890238,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,43,2,0.2,0.1,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Cori & Valli,Audrey,0.062831852999999993,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,45,4,0.4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.12566370599999999,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,45,2,0.314,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.077437117,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,50,1,0.442,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.153438527,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,50,3,0.537,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.226484483,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,57,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Cori & Valli,Audrey,0.031415927,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,60,1,0.551,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.238447668,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,60,1,0.341,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.091326884,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,60,2,0.337,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.089196884,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,65,2,0.32,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.080424772,mj13,K,NA,EHRI
23-May-2013,1,2,5,B,<2,70,2,0.436,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.149301049,mj13,K,NA,EHRI
23-May-2013,1,2,3,A,<2,650,1,15.1,NA,NA,NA,NA,1,O,NA,0,0,0,NA,0,0,0,N,N,N,Y,NA,Karen and Vellie,Peter,179.0786352,mj13,K,NA,ACNI
23-May-2013,1,3,2,A,2-10,630,2,18,14,NA,NA,NA,7,O,N,50,37.5,17.5,O,85,80,0,N,N,NA,Y,NA,Julia & Audrey,Julia,870.221165,mj13,K,NA,ACNI
23-May-2013,1,3,3,A,2-10,450,1,9.8,NA,NA,NA,NA,7,O,N,45,45,15,O,40,1,7,N,N,NA,Y,NA,Julia & Audrey,Julia,75.42963961,mj13,K,NA,ACNI
23-May-2013,1,3,3,A,2-10,450,2,9.3,9,NA,NA,NA,95,O,N,20,50,5,O,10,0,0,N,N,Y,Y,NA,Julia & Audrey,Julia,322.3980921,mj13,K,NA,ALFO
23-May-2013,1,3,3,A,10-25,750,1,24.4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,N,NA,N,NA,Peter & Karen,JUlia,467.5946506,mj13,K,NA,COIM
23-May-2013,1,3,3,A,10-25,700,1,25.2,NA,NA,NA,NA,5,O,N,15,15,5,O,90,0,0,N,N,NA,Y,NA,Peter & Karen,JUlia,498.7592497,mj13,K,NA,ACNI
23-May-2013,1,3,5,B,10-25,520,1,13.3,NA,NA,NA,NA,53,O,Y,0,0,0,NA,0,0,0,N,N,Y,Y,NA,Peter & Karen,JUlia,138.9290811,mj13,K,NA,ACNI
23-May-2013,1,3,5,B,10-25,570,2,13.2,10.7,NA,NA,NA,5,O,N,0.5,15,5,O,90,0,0,N,N,Y,Y,NA,Peter & Karen,JUlia,496.5287189,mj13,K,NA,COIM
23-May-2013,1,3,3,B,10-25,750,3,13.3,12.3,4.4,NA,NA,7,O,N,13.5,25,25,O,50,0,0,N,N,NA,Y,NA,Peter & Karen,JUlia,629.4259421,mj13,K,NA,COIM
23-May-2013,1,3,3,B,10-25,580,2,11.6,4.2,NA,NA,NA,25,O,N,70,70,40,O,60,60,30,N,N,Y,Y,NA,Peter & Karen,JUlia,161.1008713,mj13,K,NA,ACNI
23-May-2013,1,3,3,B,10-25,670,5,12.3,9.2,8.9,4.8,2.4,75,O,Y,20,20,10,O,15,0,0,N,N,Y,Y,NA,Peter & Karen,JUlia,523.844867,mj13,K,NA,COIM
23-May-2013,1,3,2,B,10-25,650,2,12.5,8.4,NA,NA,NA,25,O,N,12.5,12.5,5,O,95,0,60,N,N,NA,Y,NA,Peter & Karen,JUlia,344.3892407,mj13,K,NA,ACNI
23-May-2013,1,3,2,B,10-25,700,3,11.8,11.6,11.2,NA,NA,7,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Peter & Karen,JUlia,630.6118934,mj13,K,NA,ACNI
23-May-2013,1,3,1,B,10-25,600,1,23.2,NA,NA,NA,NA,15,O,Y,25,25,10,O,5,0,0,N,N,Y,Y,NA,Peter & Karen,JUlia,422.7327075,mj13,K,NA,PHVI
23-May-2013,1,3,1,B,10-25,680,3,15,11.6,6.9,NA,NA,5,O,N,0,0,0,NA,0,0,0,N,N,N,Y,NA,Peter & Karen,JUlia,636.8401008,mj13,K,NA,ACNI
23-May-2013,1,3,1,B,10-25,670,2,17,15.5,NA,NA,NA,7,O,N,25,25,15,O,95,0,10,N,N,Y,Y,NA,Peter & Karen,JUlia,981.7477042,mj13,K,NA,ACNI
23-May-2013,1,3,4,B,2-10,1200,1,85,NA,NA,NA,NA,5,O,N,25,55,32,27 O/5 N,70,3,0,N,N,NA,Y,NA,Dax & Jenna,Cori,5674.501731,mj13,K,NA,SCBI
23-May-2013,1,3,4,B,2-10,850,1,27.7,NA,NA,NA,NA,1,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Dax & Jenna,Cori,602.6281568,mj13,K,NA,ACNI
23-May-2013,1,3,5,B,2-10,595,3,15.4,10.8,9.8,NA,NA,60,O,Y,0,0,0,NA,0,0,0,N,N,Y,Y,NA,Dax & Jenna,Cori,628.1300352,mj13,K,NA,ALFO
23-May-2013,1,3,5,B,2-10,650,1,11.2,NA,NA,NA,NA,1,O,N,0,0,0,NA,0,0,0,N,N,NA,Y,NA,Dax & Jenna,Cori,98.52034562,mj13,K,NA,ACNI
23-May-2013,1,3,5,B,<2,500,1,10.3,NA,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,N,Y,Y,NA,Cori & Laurence,Peter ,83.32289115,mj13,K,NA,PHVI
23-May-2013,1,3,5,A,2-10,450,1,7.3,NA,NA,NA,NA,5,O,Y,20,20,7,O,1,0,0,N,N,NA,Y,NA,Cori & Laurence,Peter ,41.85386813,mj13,K,NA,ACNI
23-May-2013,1,3,4,A,2-10,670,3,7.5,7.4,5,NA,NA,10,O,Y,47,47,7,O,10,7,35,N,N,NA,Y,NA,Cori & Laurence,Peter ,235.8472145,mj13,K,NA,ACNI
23-May-2013,1,3,4,A,2-10,650,1,9,NA,NA,NA,NA,10,O,Y,25,25,25,O,35,2,80,N,N,NA,Y,NA,Cori & Laurence,Peter ,63.61725124,mj13,K,NA,ACNI
23-May-2013,1,3,1,A,<2,68,1,0.736,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.425447044,mj13,K,NA,EHRI
23-May-2013,1,3,1,B,<2,10,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.070685835,mj13,K,NA,EHRI
23-May-2013,1,3,1,B,<2,10,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.070685835,mj13,K,NA,EHRI
23-May-2013,1,3,1,B,<2,25,1,0.6,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.282743339,mj13,K,NA,EHRI
23-May-2013,1,3,1,B,<2,30,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,3,1,B,<2,30,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.031415927,mj13,K,NA,EHRI
23-May-2013,1,3,1,B,<2,40,1,0.35,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.096211275,mj13,K,NA,EHRI
23-May-2013,1,3,1,B,<2,50,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,3,2,A,<2,30,1,0.323,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.081939805,mj13,K,NA,EHRI
23-May-2013,1,3,2,A,<2,35,1,0.761,NA,NA,NA,NA,80,O,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.45484057,mj13,K,NA,EHRI
23-May-2013,1,3,2,A,<2,38,1,0.55,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.237582944,mj13,K,NA,EHRI
23-May-2013,1,3,2,A,<2,38,1,0.612,NA,NA,NA,NA,50,O,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.29416617,mj13,K,NA,EHRI
23-May-2013,1,3,2,A,<2,50,2,0.684,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.367453243,mj13,K,NA,EHRI
23-May-2013,1,3,2,A,<2,50,1,0.709,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.394804734,mj13,K,NA,EHRI
23-May-2013,1,3,2,A,<2,53,1,0.841,NA,NA,NA,NA,50,O,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.555497198,mj13,K,NA,EHRI
23-May-2013,1,3,2,A,<2,80,9,0.691,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.3750127,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,15,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.070685835,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,20,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.031415927,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,20,1,0.4,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.12566370599999999,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,25,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.070685835,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,25,1,0.7,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.3848451,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,30,2,0.2,0.3,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.314159265,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,30,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,30,1,0.3,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.070685835,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,35,2,0.3,0.5,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.856083998,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,40,1,0.5,NA,NA,NA,NA,10,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,40,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,40,1,0.6,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.282743339,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,45,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,50,1,0.6,NA,NA,NA,NA,60,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.282743339,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,50,1,0.6,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.282743339,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,70,2,0.5,0.22,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.348402625,mj13,K,NA,EHRI
23-May-2013,1,3,2,B,<2,50,3,0.2,0.3,0.3,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.3848451,mj13,K,NA,FLVI
23-May-2013,1,3,2,B,<2,60,5,1.5,1.2,1,1.5,0.8,20,N,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,14.64767575,mj13,K,NA,LASC
23-May-2013,1,3,3,A,<2,48,1,0.502,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.197923479,mj13,K,NA,EHRI
23-May-2013,1,3,3,A,<2,65,1,0.95,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.708821842,mj13,K,NA,EHRI
23-May-2013,1,3,3,A,<2,175,10,1.027,1.079,0.71,1.516,0.699,30,O,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,12.4858029,mj13,K,NA,FLVI
23-May-2013,1,3,3,B,<2,60,1,0.6,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Cori,0.282743339,mj13,K,NA,EHRI
23-May-2013,1,3,3,B,<2,140,1,3.7,NA,NA,NA,NA,30,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Peter ,10.75210086,mj13,K,NA,PHVI
23-May-2013,1,3,3,B,<2,150,1,3,NA,NA,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Peter ,7.068583471,mj13,K,NA,PHVI
23-May-2013,1,3,4,A,<2,160,3,1.263,0.991,1.027,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,5.166523477,mj13,K,NA,COIM
23-May-2013,1,3,4,A,<2,65,1,0.743,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.433578271,mj13,K,NA,ORTR
23-May-2013,1,3,4,A,<2,100,12,2.133,1.105,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,7.409280554,mj13,K,NA,PHVI
23-May-2013,1,3,4,B,<2,90,2,0.8,0.8,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Peter ,2.513274123,mj13,K,NA,FLVI
23-May-2013,1,3,5,A,<2,50,1,0.309,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.074990602,mj13,K,NA,DICI
23-May-2013,1,3,5,A,<2,100,2,0.632,0.649,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,1.636948843,mj13,K,NA,FLVI
23-May-2013,1,3,5,A,<2,180,2,1.604,0.943,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,4.814343087,mj13,K,NA,FLVI
23-May-2013,1,3,5,A,<2,75,12,3.519,1.066,1.002,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,14.08437955,mj13,K,NA,LASC
23-May-2013,1,3,5,A,<2,45,2,11.222,0.1,0.3,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,2 branches snapped @ <2m,Karen and Vellie,Peter,99.00987173,mj13,K,NA,ORTR
23-May-2013,1,3,5,A,<2,65,1,0.458,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,0.16474826,mj13,K,NA,ORTR
23-May-2013,1,3,5,B,<2,80,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Peter ,0.196349541,mj13,K,NA,EHRI
23-May-2013,1,3,5,B,<2,90,1,0.7,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cori & Laurence,Peter ,0.3848451,mj13,K,NA,ORTR
23-May-2013,1,3,3,A,<2,650,2,10.157,9.912,NA,NA,NA,50,O,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,389.6797166,mj13,K,NA,ACNI
23-May-2013,1,3,3,A,<2,680,1,10.906,NA,NA,NA,NA,80,O,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Karen and Vellie,Peter,93.41591415,mj13,K,NA,ACNI
